0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.35,-0.41000003,-0.6200001,-0.12999998,-0.43,-0.35000002,-0.5,-0.42000002,-0.26000002,-0.35,-0.55,-0.45000002,-0.26,-0.29000002,-0.36,-0.45000002,-0.17000002,-0.4,-0.65000004,-0.29000002
-0.6,-0.5,-0.70000005,-0.5,-0.32,-0.5,-0.32,-0.6,-0.52,-0.5,-0.3,-0.6,-0.52,-0.3,-0.4,-0.5,-0.6,-0.52,-0.4,-0.5
-0.8000001,-0.4,-0.6,-0.3,-0.34,-0.4,-0.74000007,-0.8000001,-0.64000005,-0.9000001,-0.5,-0.8000001,-0.64000005,-0.4,-0.4,-0.70000005,-0.5,-0.64000005,-0.8000001,-0.5
-0.6000001,-0.33999997,-0.47999993,-0.43999997,-0.32,-0.52,-0.31999993,-0.29999992,-0.29999992,-0.6000001,-0.29999992,-0.6000001,-0.47999993,-0.05999998,-0.23999998,-0.39999992,-0.48,-0.62000006,-0.19999993,-0.62
-0.18999991,-0.38,-0.72,-0.44,-0.34999996,-0.13999996,-0.39999995,-0.65000004,-0.34,-0.2899999,-0.039999977,-0.39,-0.65000004,-0.32,-0.22,-0.5500001,-0.51,-0.39999998,-0.3199999,-0.35
-0.70000005,-0.5,-0.70000005,-0.6,-0.12,-0.4,-0.52,-0.70000005,-0.42,-0.6,-0.5,-0.70000005,-0.52,-0.4,-0.6,-0.62000006,-0.70000005,-0.42,0.13000004,-0.6
-0.70000005,-0.5,-0.4,-0.5,-0.32,-0.4,-0.52,-0.5,-0.52,-0.8000001,-0.5,-0.70000005,-0.42,-0.5,-0.5,-0.5,-0.5,-0.52,-0.43,-0.5
-0.70000005,-0.3,-0.3,-0.5,-0.42,-0.4,-0.82000005,-0.6,-0.42,-0.70000005,-0.6,-0.6,-0.42,-0.5,-0.4,-0.9000001,-0.5,-0.52,-0.42,-0.6
-0.45999995,-0.3,-0.70000005,-0.42,-0.05,-0.09999996,-0.55,-0.70000005,-0.55,-0.70000005,-0.03999997,-0.19999996,-0.47,-0.5,-0.4,-0.7200001,-0.70000005,-0.30999997,-0.16999993,-0.5
0.020000055,-0.5,-0.6,-0.6,-0.07,0.10000003,-0.36999997,-0.70000005,-0.45,-0.049999945,4.4703484e-08,-0.35,-0.35,-0.4,-0.5,-0.4100001,-0.6,-0.36999997,-0.29999995,-0.6
-0.5,-0.5,-0.4,-0.6,-0.29,-0.5,-0.69,-0.6,-0.39,-0.70000005,-0.6,-0.6,-0.39,-0.6,-0.3,-0.8000001,-0.5,-0.59,-0.64000005,-0.6
-0.70000005,-0.3,-0.70000005,-0.5,-0.32,-0.5,-0.62,-0.70000005,-0.42,-0.8000001,-0.5,-0.70000005,-0.42,-0.5,-0.3,-0.8000001,-0.6,-0.62,-0.6,-0.5
0.13000028,-0.76000005,-0.78,-0.8500001,-0.44999996,0.49000034,-0.75999993,-0.32999977,-1.1500003,0.41999987,-0.72999984,-0.50999975,-1.0400002,-1.0500004,-0.55999994,0.39000002,-1.0900003,-0.4099997,0.17000028,-0.56999975
-0.6,-0.5,-0.5,-0.4,-0.32,-0.3,-0.62,-0.70000005,-0.62,-0.5,-0.5,-0.70000005,-0.62,-0.4,-0.4,-0.6,-0.4,-0.52,-0.44,-0.5
-0.27999994,-0.2,-0.70000005,-0.5,-0.09,-0.4,-0.69,-0.6,-0.59,-0.29999995,-0.1,-0.29999992,-0.48999998,-0.4,-0.4,-0.29999995,-0.3,-0.69,-0.3,-0.2
-0.9000001,-0.3,-0.6,-0.5,-0.12,-0.5,-0.32,-0.4,-0.62,-0.9000001,-0.4,-0.8000001,-0.52,-0.5,-0.2,-0.70000005,-0.4,-0.42,-0.5,-0.5
-0.39999998,-0.5,-0.74000007,-0.5,-0.27,-0.19999999,-0.26999998,-0.74000007,-0.51,-0.46000004,-0.39999998,-0.50000006,-0.57,-0.120000005,-0.6,-0.29999998,-0.5,-0.48999998,-0.39999998,-0.54
-0.19999993,-0.13999999,-0.15999997,-0.26,-0.39,-0.049999975,-0.43999994,-0.38999993,-0.42999995,-0.39999992,-0.049999975,-0.5500001,-0.15999997,-0.37999994,-0.32,-0.7600004,-0.31,-0.43999994,-0.24999991,-0.57000005
-0.6,-0.3,-0.5,-0.5,-0.09,-0.4,-0.48999998,-0.70000005,-0.59,-0.54999995,-0.3,-0.54999995,-0.29,-0.4,-0.4,-0.54999995,-0.6,-0.48999998,-0.70000005,-0.4
-0.70000005,-0.5,-0.5,-0.70000005,-0.32,-0.4,-0.62,-0.5,-0.42,-0.8000001,-0.4,-0.70000005,-0.62,-0.5,-0.4,-0.9000001,-0.9000001,-0.72,-0.43,-0.6
-0.7200001,-0.4,-0.70000005,-0.5,-0.12,-0.4,-0.62,-0.8000001,-0.72,-0.7000001,-0.4,-0.6000001,-0.62,-0.4,-0.4,-0.7000001,-0.5,-0.72,-0.5,-0.70000005
-0.4999999,-0.42,-0.50000006,-0.47999993,-0.04,-0.25999996,-0.62,-0.49999997,-0.4199999,-0.39999992,-0.19999997,-0.59999996,-0.5799999,-0.17999996,-0.43999997,-0.59999996,-0.49999997,-0.62,-0.29999992,-0.65999997
-0.24999985,-0.26000002,-0.8700002,-0.47000003,0.04,-0.49,-0.59,-0.28999996,-0.45999998,-0.10999986,-0.25,-0.56999993,-0.7200001,-0.33000004,-0.47,-0.039999925,-0.48999998,-0.5099999,-0.009999998,-0.56
-0.4800002,-0.28,-0.57,-0.48999998,-0.25,-0.33999997,-0.25,-0.8500001,-0.67,0.11999999,-0.19999997,-0.6100002,-0.69,-0.58,-0.44,0.34000003,-0.64000005,-0.12999995,0.21000002,-0.8500001
-0.70000005,-0.5,-0.6,-0.6,-0.12,-0.5,-0.32,-0.6,-0.62,-0.6,-0.6,-0.5,-0.52,-0.5,-0.4,-0.8000001,-0.4,-0.32,-0.7300001,-0.5
-0.16,-0.3,-0.6,-0.5,-0.15,-0.5,-0.35,-0.5,-0.55,-0.19999999,-0.4,-0.19999999,-0.35,-0.2,-0.3,-0.50000006,-0.4,-0.25,-0.5,-0.4
-0.3699999,-0.6,-0.54,-0.53999996,-0.48999998,-0.47000003,-0.18999995,-0.63,-0.75,-0.2399999,-0.72000015,-0.13999997,-0.71000004,-0.58000004,-0.52,-0.07999994,-0.62,-0.17999998,0.30000007,-0.82000005
-0.45999995,-0.6,-0.8000001,-0.52,-0.35,-0.09999997,-0.65000004,-0.70000005,-0.55,-0.8000001,-0.27999994,-0.29999992,-0.37,-0.5,-0.5,-0.70000005,-0.6,-0.40999997,-0.37999994,-0.6
-0.5,-0.4,-0.4,-0.5,-0.13,-0.5,-0.13,-0.5,-0.42999998,-0.5,-0.5,-0.5,-0.42999998,-0.4,-0.4,-0.6,-0.5,-0.32999998,-0.54,-0.4
-0.5,-0.3,-0.5,-0.4,-0.29,-0.4,-0.48999998,-0.5,-0.48999998,-0.5,-0.5,-0.5,-0.39,-0.3,-0.3,-0.5,-0.4,-0.48999998,-0.54,-0.5
-0.6,-0.4,-0.5,-0.5,-0.22999999,-0.2,-0.22999999,-0.5,-0.63,-0.70000005,-0.3,-0.6,-0.53,-0.4,-0.4,-0.6,-0.3,-0.42999998,-0.3,-0.5
-0.70000005,-0.3,-0.4,-0.4,-0.019999996,-0.2,-0.32,-0.3,-0.42,-0.70000005,-0.3,-0.6,-0.52,-0.3,-0.3,-0.6,-0.4,-0.32,-0.4,-0.4
-0.65999997,-0.4,-0.70000005,-0.32,-0.16,0.20000002,-0.66,-0.5,-0.66,-0.9000001,-0.37999994,-0.5999999,-0.47999996,-0.5,-0.3,-0.9000001,-0.5,-0.61999995,-0.17999998,-0.70000005
-0.6,-0.5,-0.5,-0.5,-0.45,-0.5,-0.35,-0.6,-0.35,-0.5,-0.70000005,-0.6,-0.35,-0.5,-0.5,-0.5,-0.5,-0.45,-0.6,-0.5
-0.39999992,-0.5,-0.72,-0.70000005,-0.060000002,-0.4,-0.3599999,-0.72,-0.76000005,-0.05999995,-0.6,-0.39999992,-0.66,-0.4,-0.5,-0.22999996,-0.9000001,-0.4399999,-0.14000002,-0.8000001
-0.5,-0.5,-0.5,-0.70000005,-0.32999998,-0.3,-0.63,-0.6,-0.53,-0.70000005,-0.4,-0.6,-0.63,-0.5,-0.5,-0.70000005,-0.8000001,-0.63,-0.42,-0.6
-0.70000017,-0.5,-0.58,-0.6,-0.15,-0.3,-0.44999996,-0.48,-0.75000006,-0.5600002,-0.4,-0.70000017,-0.55,-0.6,-0.3,-0.33000004,-0.70000005,-0.36999997,0.06000001,-0.8000001
0.2800025,-1.31,-0.7299983,0.46000084,-0.37000006,-1.3000005,-0.16999711,0.31000257,0.2000024,0.98999727,-1.0400025,0.71000016,-0.4399985,-0.049998756,0.020000905,0.6899991,-0.069998085,0.08000279,-1.5500034,-0.67999876
-0.45999983,0.18000004,-0.09999985,-0.8,-0.039999947,0.30000007,-0.23999986,-0.31999984,-0.31999984,-0.65999997,-0.09999996,-0.3599998,-0.39999998,-0.39999986,-0.17999995,-0.70000005,-0.67999995,-0.3199998,-0.19999991,-0.5199999
-0.5,-0.1,-0.5,-0.4,-0.32999998,-0.3,-0.32999998,-0.4,-0.32999998,-0.6,-0.4,-0.6,-0.13,-0.5,-0.3,-0.5,-0.5,-0.22999999,-0.33,-0.5
-0.5,-0.5,-0.6,-0.70000005,-0.42999998,-0.5,-0.42999998,-0.8000001,-0.53,-0.70000005,-0.22000003,-0.4,-0.73,-0.3,-0.4,-0.5900001,-0.4,-0.53,-0.42000002,-0.5
-0.6,-0.3,-0.5,-0.5,-0.25,-0.5,-0.45,-0.6,-0.45,-0.6,-0.4,-0.6,-0.55,-0.4,-0.3,-0.70000005,-0.4,-0.55,-0.6,-0.4
-0.4,-0.3,-0.3,-0.70000005,-0.39,-0.3,-0.59,-0.5,-0.59,-0.70000005,-0.4,-0.5,-0.59,-0.6,-0.3,-0.8000001,-0.6,-0.59,-0.63000005,-0.4
-0.37999994,-0.38,-0.71999997,-0.95000005,-0.35999998,-0.56,-0.69000006,-0.47999993,-0.36999997,-0.37999988,-0.24999994,-0.18,-0.46999994,-0.6600001,-0.36999997,-0.27999997,-0.87,-0.5499999,-0.17999992,-0.40999994
-0.08999988,-0.1399999,-0.64,-0.49999988,0.21000001,-0.21999994,-0.31999975,-0.5300001,-1.0000001,0.35000038,0.3000002,0.010000214,-0.45999986,-0.1599999,-0.38999996,-0.039999485,-0.74000055,-0.13999975,0.4800004,-1.0800003
-0.09999995,-0.35,-0.7500001,-0.5500001,-0.05,-0.2,-0.050000027,-0.39999998,-0.71000004,0.05999996,-0.26999986,-0.049999982,-0.73,-0.42999995,-0.54,-0.30999988,-0.83000004,-0.109999985,-0.28999984,-0.57
-0.25,-0.42,-0.48999995,-0.64,-0.38,-0.54,-0.22999996,-0.61,-0.35999995,-0.35000002,-0.27999994,-0.35000005,-0.59999996,-0.62,-0.23999998,-0.23999992,-0.62,-0.29999995,-0.19999993,-0.56
-0.8000001,-0.4,-0.6,-0.6,-0.12,-0.4,-0.52,-0.5,-0.52,-0.8000001,-0.2,-0.70000005,-0.52,-0.5,-0.5,-0.8000001,-0.4,-0.62,-0.5,-0.4
-0.70000005,-0.5,-0.4,-0.4,-0.14,-0.2,-0.44,-0.4,-0.54,-0.6,-0.4,-0.70000005,-0.54,-0.4,-0.4,-0.6,-0.4,-0.34,-0.4,-0.6
-0.35999984,-0.27999994,-0.6599999,-0.23999995,-0.12,0.20000009,-0.7200001,-0.65999997,-0.51999986,-0.55999994,-0.1799998,-0.39999974,-0.13999996,-0.3199999,-0.25999996,-0.68000025,-0.3399999,-0.37999988,-0.07999993,-0.4400001
-0.8000001,-0.5,-0.70000005,-0.6,-0.120000005,-0.3,-0.62,-0.70000005,-0.52,-0.8000001,-0.6,-0.8000001,-0.42,-0.5,-0.4,-0.9000001,-0.6,-0.72,-0.6,-0.6
-0.42000002,-0.4,-0.5,-0.4,-0.35,-0.5,-0.65000004,-0.5,-0.45,-0.35000002,-0.6,-0.25000003,-0.35,-0.6,-0.4,-0.25000003,-0.4,-0.65000004,-0.70000005,-0.5
-0.8000001,-0.5,-0.8000001,-0.6,-0.34,-0.5,-0.9400001,-0.9000001,-0.64000005,-0.8000001,-0.70000005,-0.6,-0.34,-0.4,-0.4,-1.0000001,-0.6,-0.74000007,-0.70000005,-0.5
-0.3700001,-0.3,-0.53000003,-0.56000006,-0.29,-0.2,-0.19000001,-0.22999999,-0.59999996,-0.35000008,-0.039999977,-0.5000001,-0.68000007,-0.7900001,-0.45,-0.19000004,-0.7700001,-0.15999997,-0.12,-0.55
-0.45999995,-0.5,-0.6,-0.42,-0.34,0.10000003,-0.8400001,-0.8000001,-0.64000005,-0.8000001,-0.079999976,-0.19999993,-0.8600001,-0.5,-0.4,-0.6,-0.6,-0.49999994,-0.37999994,-0.6
-0.48000023,-0.4,-0.33999997,-0.8000001,-0.32,-0.09999994,-0.4199999,-0.82000005,-0.62,-0.37999988,-0.29999992,-0.19999987,-0.72,-0.5,-0.3,-0.37999988,-0.6,-0.3199999,-0.40000004,-0.5
-0.6000001,-0.11999995,-0.019999936,-0.43999997,0.040000014,-0.29999992,-0.21999991,-0.23999992,-0.019999936,-0.6000001,-0.03999991,-0.6400001,-0.01999998,-0.07999996,-0.27999997,0.04000009,-0.09999997,-0.3199999,0.080000065,-0.53999996
-0.3,-0.22000003,-0.3,-0.52000004,0.09,-0.15,-0.35999995,-0.4,-0.31,-0.49999994,-0.35000002,-0.39999998,-0.25,-0.5500001,-0.26,-0.39999998,-0.35000002,-0.31,-0.45000002,-0.22000003
-0.6,-0.4,-0.5,-0.6,-0.24000001,-0.4,-0.44,-0.6,-0.64000005,-0.5,-0.6,-0.6,-0.54,-0.5,-0.4,-0.70000005,-0.70000005,-0.34,-0.5,-0.6
-0.70000005,-0.3,-0.6,-0.6,-0.34,-0.5,-0.54,-0.3,-0.44,-0.70000005,-0.5,-0.70000005,-0.44,-0.70000005,-0.3,-0.5,-0.5,-0.44,-0.5,-0.6
-0.5,-0.4,-0.70000005,-0.6,-0.22,-0.4,-0.52,-0.4,-0.52,-0.70000005,-0.2,-0.5,-0.62,-0.5,-0.4,-0.8000001,-0.6,-0.62,-0.32,-0.5
-0.8000001,-0.4,-0.70000005,-0.5,-0.29,-0.70000005,-0.59,-0.70000005,-0.69,-0.9000001,-0.6,-0.70000005,-0.59,-0.4,-0.3,-0.8000001,-0.5,-0.69,-0.6,-0.5
-0.52,-0.3,-0.4,-0.54,-0.24000001,0.10000001,-0.54,-0.6,-0.54,-0.9000001,0.040000007,-0.19999999,-0.68000007,-0.6,-0.1,-0.70000005,-0.6,-0.35999998,-0.16,-0.5
-0.70000005,-0.4,-0.6,-0.4,-0.32,-0.4,-0.42,-0.5,-0.52,-0.9000001,-0.5,-0.70000005,-0.42,-0.5,-0.4,-0.8000001,-0.4,-0.62,-0.70000005,-0.4
-0.5600001,-0.4,-0.8000001,-0.42,-0.22,2.9802322e-08,-0.52,-0.5,-0.42,-0.8000001,-0.07999996,-0.39999998,-0.13999999,-0.5,-0.5,-0.70000005,-0.6,-0.17999996,-0.07999996,-0.5
-0.6,-0.3,-0.6,-0.5,-0.24000001,-0.3,-0.54,-0.3,-0.74000007,-0.6,-0.5,-0.70000005,-0.34,-0.5,-0.3,-0.8000001,-0.5,-0.54,-0.5,-0.6
-0.56000006,-0.2,-0.6,-0.3,-0.48,-0.3,-0.58,-0.5,-0.38,-0.6500001,-0.3,-0.5500001,-0.48,-0.5,-0.3,-0.5500001,-0.6,-0.48,-0.5,-0.5
-0.6,-0.4,-0.6,-0.6,-0.019999996,-0.3,-0.32,-0.6,-0.52,-0.6,-0.5,-0.6,-0.12,-0.4,-0.3,-0.70000005,-0.70000005,-0.52,-0.54,-0.6
-0.5500001,-0.6,-0.46,-0.5,-0.22,0.050000004,-0.27,-0.43,-0.42,-0.5500001,-0.25000003,-0.5500001,-0.42,-0.70000005,-0.6,-0.45000005,-0.70000005,-0.27,-0.35000002,-0.5
-0.70000005,-0.26,-0.52,-0.48,-0.12000001,-0.20000002,-0.48,-0.64,-0.62,-0.80000013,-0.29999998,-0.6,-0.53999996,-0.54,-0.18,-0.70000005,-0.68,-0.48,-0.3,-0.48
-0.5,-0.3,-0.6,-0.70000005,-0.22,-0.6,-0.42,-0.6,-0.42,-0.6,-0.5,-0.6,-0.32,-0.4,-0.5,-0.8000001,-0.6,-0.42,-0.8300001,-0.4
-0.6,-0.3,-0.70000005,-0.5,-0.32,-0.5,-0.62,-0.4,-0.62,-0.6,-0.4,-0.6,-0.42,-0.6,-0.5,-0.5,-0.5,-0.62,-0.22,-0.5
